epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,5.957275390625,,,,,,,,,,,,
0,99,,6.032470703125,,,,,,,,,,,,
0,149,,5.432373046875,,,,,,,,,,,,
0,199,,4.92919921875,,,,,,,,,,,,
0,249,,4.223876953125,,,,,,,,,,,,
0,299,,4.8369140625,,,,,,,,,,,,
0,349,,3.96112060546875,,,,,,,,,,,,
0,399,,3.495849609375,,,,,,,,,,,,
0,449,,3.738494873046875,,,,,,,,,,,,
0,499,,3.7215118408203125,,,,,,,,,,,,
0,549,,2.6673736572265625,,,,,,,,,,,,
0,599,,2.4823455810546875,,,,,,,,,,,,
0,649,,3.5536346435546875,,,,,,,,,,,,
0,699,,2.6755218505859375,,,,,,,,,,,,
0,749,,2.3768386840820312,,,,,,,,,,,,
0,799,,2.9643936157226562,,,,,,,,,,,,
0,849,,2.1373214721679688,,,,,,,,,,,,
0,899,,2.165771484375,,,,,,,,,,,,
0,949,,2.330982208251953,,,,,,,,,,,,
0,999,,1.65960693359375,,,,,,,,,,,,
0,1049,,2.2331314086914062,,,,,,,,,,,,
0,1099,,2.3796844482421875,,,,,,,,,,,,
0,1149,,1.7993278503417969,,,,,,,,,,,,
0,1199,,2.256458282470703,,,,,,,,,,,,
0,1249,,1.913980484008789,,,,,,,,,,,,
0,1299,,1.7224044799804688,,,,,,,,,,,,
0,1349,,1.9852218627929688,,,,,,,,,,,,
0,1399,,1.8423347473144531,,,,,,,,,,,,
0,1449,,2.492979049682617,,,,,,,,,,,,
0,1499,,1.0752410888671875,,,,,,,,,,,,
0,1549,,1.755472183227539,,,,,,,,,,,,
0,1599,,2.765472412109375,,,,,,,,,,,,
0,1649,,2.1383867263793945,,,,,,,,,,,,
0,1699,,1.7969779968261719,,,,,,,,,,,,
0,1749,,1.9092082977294922,,,,,,,,,,,,
0,1799,,2.058839797973633,,,,,,,,,,,,
0,1849,,2.51080322265625,,,,,,,,,,,,
