epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,6.004150390625,,,,,,,,,,,,
0,99,,5.6180419921875,,,,,,,,,,,,
0,149,,5.453857421875,,,,,,,,,,,,
0,199,,5.2335205078125,,,,,,,,,,,,
0,249,,3.9505615234375,,,,,,,,,,,,
0,299,,3.174102783203125,,,,,,,,,,,,
0,349,,4.1143798828125,,,,,,,,,,,,
0,399,,2.7510223388671875,,,,,,,,,,,,
0,449,,2.4623947143554688,,,,,,,,,,,,
0,499,,3.7543487548828125,,,,,,,,,,,,
0,549,,2.583526611328125,,,,,,,,,,,,
0,599,,2.7756500244140625,,,,,,,,,,,,
0,649,,3.0189971923828125,,,,,,,,,,,,
0,699,,2.7188949584960938,,,,,,,,,,,,
0,749,,2.5958251953125,,,,,,,,,,,,
0,799,,2.71563720703125,,,,,,,,,,,,
0,849,,1.7535858154296875,,,,,,,,,,,,
0,899,,1.6152534484863281,,,,,,,,,,,,
0,949,,2.4075393676757812,,,,,,,,,,,,
0,999,,1.3623809814453125,,,,,,,,,,,,
0,1049,,1.9042892456054688,,,,,,,,,,,,
0,1099,,2.1632232666015625,,,,,,,,,,,,
0,1149,,1.6025772094726562,,,,,,,,,,,,
0,1199,,3.001953125,,,,,,,,,,,,
0,1249,,1.3892688751220703,,,,,,,,,,,,
0,1299,,2.738922119140625,,,,,,,,,,,,
0,1349,,2.7460880279541016,,,,,,,,,,,,
0,1399,,2.9039688110351562,,,,,,,,,,,,
0,1449,,2.373373031616211,,,,,,,,,,,,
0,1499,,1.3098373413085938,,,,,,,,,,,,
0,1549,,2.701274871826172,,,,,,,,,,,,
0,1599,,0.8596630096435547,,,,,,,,,,,,
0,1649,,1.786210060119629,,,,,,,,,,,,
0,1699,,1.5039863586425781,,,,,,,,,,,,
0,1749,,1.7124214172363281,,,,,,,,,,,,
0,1799,,1.2550010681152344,,,,,,,,,,,,
0,1849,,1.3646049499511719,,,,,,,,,,,,
0,1899,,1.7974166870117188,,,,,,,,,,,,
0,1949,,1.889425277709961,,,,,,,,,,,,
0,1999,,1.521768569946289,,,,,,,,,,,,
0,2049,,2.449115753173828,,,,,,,,,,,,
0,2099,,1.3120412826538086,,,,,,,,,,,,
0,2149,,2.490436553955078,,,,,,,,,,,,
0,2199,,2.6912994384765625,,,,,,,,,,,,
0,2249,,1.7572708129882812,,,,,,,,,,,,
0,2299,,1.3248882293701172,,,,,,,,,,,,
0,2349,,2.2679548263549805,,,,,,,,,,,,
0,2399,,1.8062286376953125,,,,,,,,,,,,
0,2449,,1.5275335311889648,,,,,,,,,,,,
0,2488,,,0.5529999732971191,1.909698724746704,0.4214954972267151,0.8870000243186951,0.7009999752044678,0.7739999890327454,0.8109999895095825,0.8309999704360962,0.847000002861023,0.8560000061988831,0.8700000047683716,0.8790000081062317
0,2488,2.396111488342285,,,,,,,,,,,,,
1,2499,,2.125575065612793,,,,,,,,,,,,
1,2549,,1.7145195007324219,,,,,,,,,,,,
1,2599,,1.3838558197021484,,,,,,,,,,,,
1,2649,,0.7425289154052734,,,,,,,,,,,,
1,2699,,1.344832420349121,,,,,,,,,,,,
1,2749,,1.0082788467407227,,,,,,,,,,,,
1,2799,,0.7438592910766602,,,,,,,,,,,,
1,2849,,0.7586240768432617,,,,,,,,,,,,
1,2899,,2.0234451293945312,,,,,,,,,,,,
1,2949,,1.3643054962158203,,,,,,,,,,,,
1,2999,,1.6722660064697266,,,,,,,,,,,,
1,3049,,1.4670696258544922,,,,,,,,,,,,
1,3099,,1.4630517959594727,,,,,,,,,,,,
1,3149,,0.7142610549926758,,,,,,,,,,,,
1,3199,,0.9273929595947266,,,,,,,,,,,,
1,3249,,1.3095741271972656,,,,,,,,,,,,
1,3299,,2.116680145263672,,,,,,,,,,,,
1,3349,,1.3823885917663574,,,,,,,,,,,,
1,3399,,0.9894857406616211,,,,,,,,,,,,
1,3449,,0.7920036315917969,,,,,,,,,,,,
1,3499,,1.3916878700256348,,,,,,,,,,,,
1,3549,,1.2285699844360352,,,,,,,,,,,,
1,3599,,1.57489013671875,,,,,,,,,,,,
1,3649,,1.6685266494750977,,,,,,,,,,,,
1,3699,,0.8781490325927734,,,,,,,,,,,,
1,3749,,1.6845693588256836,,,,,,,,,,,,
1,3799,,1.875955581665039,,,,,,,,,,,,
1,3849,,0.8416233062744141,,,,,,,,,,,,
1,3899,,0.7372541427612305,,,,,,,,,,,,
1,3949,,1.161264419555664,,,,,,,,,,,,
1,3999,,1.3460311889648438,,,,,,,,,,,,
1,4049,,1.2990236282348633,,,,,,,,,,,,
1,4099,,1.2450733184814453,,,,,,,,,,,,
1,4149,,1.1919221878051758,,,,,,,,,,,,
1,4199,,1.060089111328125,,,,,,,,,,,,
1,4249,,1.5634307861328125,,,,,,,,,,,,
