epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,6.4345703125,,,,,,,,,,,,
0,99,,5.3017578125,,,,,,,,,,,,
0,149,,5.07861328125,,,,,,,,,,,,
0,199,,4.9215087890625,,,,,,,,,,,,
0,249,,4.40966796875,,,,,,,,,,,,
0,299,,3.2234649658203125,,,,,,,,,,,,
0,349,,3.91217041015625,,,,,,,,,,,,
0,399,,3.4400787353515625,,,,,,,,,,,,
0,449,,3.1511306762695312,,,,,,,,,,,,
0,499,,2.357574462890625,,,,,,,,,,,,
0,549,,2.562042236328125,,,,,,,,,,,,
0,599,,2.1772689819335938,,,,,,,,,,,,
0,649,,2.7191696166992188,,,,,,,,,,,,
0,699,,2.777790069580078,,,,,,,,,,,,
0,749,,1.908538818359375,,,,,,,,,,,,
0,799,,1.8785648345947266,,,,,,,,,,,,
0,849,,2.2060317993164062,,,,,,,,,,,,
0,899,,2.4416465759277344,,,,,,,,,,,,
0,949,,2.0481948852539062,,,,,,,,,,,,
0,999,,2.758575439453125,,,,,,,,,,,,
0,1049,,1.6623668670654297,,,,,,,,,,,,
0,1099,,1.7565784454345703,,,,,,,,,,,,
0,1149,,1.6210708618164062,,,,,,,,,,,,
0,1199,,1.9452095031738281,,,,,,,,,,,,
0,1249,,2.3952159881591797,,,,,,,,,,,,
0,1299,,2.654369354248047,,,,,,,,,,,,
0,1349,,1.6714553833007812,,,,,,,,,,,,
0,1399,,1.3094043731689453,,,,,,,,,,,,
0,1449,,1.753622055053711,,,,,,,,,,,,
0,1499,,2.596999168395996,,,,,,,,,,,,
0,1549,,1.861724853515625,,,,,,,,,,,,
0,1599,,2.353268623352051,,,,,,,,,,,,
0,1649,,2.5414695739746094,,,,,,,,,,,,
0,1699,,0.8916492462158203,,,,,,,,,,,,
0,1749,,1.6133041381835938,,,,,,,,,,,,
0,1799,,1.8645915985107422,,,,,,,,,,,,
0,1849,,1.6132431030273438,,,,,,,,,,,,
0,1899,,2.0770816802978516,,,,,,,,,,,,
0,1949,,1.5270805358886719,,,,,,,,,,,,
0,1999,,1.59783935546875,,,,,,,,,,,,
0,2049,,1.8611125946044922,,,,,,,,,,,,
0,2099,,1.7972869873046875,,,,,,,,,,,,
0,2149,,1.6207523345947266,,,,,,,,,,,,
0,2199,,0.773834228515625,,,,,,,,,,,,
0,2249,,0.8654661178588867,,,,,,,,,,,,
0,2299,,1.9656753540039062,,,,,,,,,,,,
0,2349,,1.1393394470214844,,,,,,,,,,,,
0,2399,,2.212982177734375,,,,,,,,,,,,
0,2449,,2.1378965377807617,,,,,,,,,,,,
0,2488,,,0.5460000038146973,1.9346383810043335,0.41751495003700256,0.8849999904632568,0.6940000057220459,0.765999972820282,0.8029999732971191,0.8339999914169312,0.847000002861023,0.8579999804496765,0.8690000176429749,0.8809999823570251
0,2488,2.381965398788452,,,,,,,,,,,,,
1,2499,,1.6350278854370117,,,,,,,,,,,,
1,2549,,1.814493179321289,,,,,,,,,,,,
1,2599,,1.753692626953125,,,,,,,,,,,,
1,2649,,1.415858268737793,,,,,,,,,,,,
1,2699,,0.7400798797607422,,,,,,,,,,,,
1,2749,,1.6226692199707031,,,,,,,,,,,,
1,2799,,1.7024612426757812,,,,,,,,,,,,
1,2849,,2.1917381286621094,,,,,,,,,,,,
1,2899,,0.8665518760681152,,,,,,,,,,,,
1,2949,,2.124704360961914,,,,,,,,,,,,
1,2999,,1.4722108840942383,,,,,,,,,,,,
1,3049,,1.6833419799804688,,,,,,,,,,,,
1,3099,,0.9132776260375977,,,,,,,,,,,,
1,3149,,1.237779140472412,,,,,,,,,,,,
1,3199,,1.3756332397460938,,,,,,,,,,,,
1,3249,,0.5843420028686523,,,,,,,,,,,,
1,3299,,0.8493080139160156,,,,,,,,,,,,
1,3349,,1.3376846313476562,,,,,,,,,,,,
1,3399,,1.2625055313110352,,,,,,,,,,,,
