epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,5.380615234375,,,,,,,,,,,,
0,99,,5.058837890625,,,,,,,,,,,,
0,149,,3.991851806640625,,,,,,,,,,,,
0,199,,3.315155029296875,,,,,,,,,,,,
0,249,,3.419769287109375,,,,,,,,,,,,
0,299,,2.8770065307617188,,,,,,,,,,,,
0,349,,3.1927947998046875,,,,,,,,,,,,
0,399,,2.9520416259765625,,,,,,,,,,,,
0,449,,2.4150161743164062,,,,,,,,,,,,
0,499,,3.4462890625,,,,,,,,,,,,
0,549,,2.786834716796875,,,,,,,,,,,,
0,599,,2.7329959869384766,,,,,,,,,,,,
0,649,,1.8818321228027344,,,,,,,,,,,,
0,699,,1.4397048950195312,,,,,,,,,,,,
0,749,,1.7557373046875,,,,,,,,,,,,
0,749,,,0.5260000228881836,2.1053764820098877,0.3816031515598297,0.871999979019165,0.6710000038146973,0.7459999918937683,0.7910000085830688,0.8169999718666077,0.8370000123977661,0.8510000109672546,0.859000027179718,0.8650000095367432
0,749,3.0586249828338623,,,,,,,,,,,,,
1,799,,1.6921844482421875,,,,,,,,,,,,
1,849,,1.6989669799804688,,,,,,,,,,,,
1,899,,1.465240478515625,,,,,,,,,,,,
1,949,,2.008890151977539,,,,,,,,,,,,
1,999,,1.6167888641357422,,,,,,,,,,,,
1,1049,,2.1946964263916016,,,,,,,,,,,,
1,1099,,1.669647216796875,,,,,,,,,,,,
1,1149,,1.6306047439575195,,,,,,,,,,,,
1,1199,,1.0103225708007812,,,,,,,,,,,,
1,1249,,1.8980369567871094,,,,,,,,,,,,
1,1299,,1.5158300399780273,,,,,,,,,,,,
1,1349,,1.3043365478515625,,,,,,,,,,,,
1,1399,,1.1057701110839844,,,,,,,,,,,,
1,1449,,1.3738975524902344,,,,,,,,,,,,
1,1499,,2.1451621055603027,,,,,,,,,,,,
1,1499,,,0.5569999814033508,1.795182466506958,0.4122859239578247,0.9010000228881836,0.7310000061988831,0.7910000085830688,0.8320000171661377,0.8560000061988831,0.8740000128746033,0.8840000033378601,0.890999972820282,0.8980000019073486
1,1499,1.6632660627365112,,,,,,,,,,,,,
2,1549,,1.2857418060302734,,,,,,,,,,,,
2,1599,,1.3002738952636719,,,,,,,,,,,,
2,1649,,0.8687934875488281,,,,,,,,,,,,
2,1699,,0.6874494552612305,,,,,,,,,,,,
2,1749,,1.3390121459960938,,,,,,,,,,,,
2,1799,,1.2242698669433594,,,,,,,,,,,,
2,1849,,0.7909822463989258,,,,,,,,,,,,
2,1899,,0.8548221588134766,,,,,,,,,,,,
2,1949,,1.7305488586425781,,,,,,,,,,,,
2,1999,,0.8116731643676758,,,,,,,,,,,,
2,2049,,1.480550765991211,,,,,,,,,,,,
2,2099,,1.6048736572265625,,,,,,,,,,,,
2,2149,,0.84649658203125,,,,,,,,,,,,
2,2199,,1.3974199295043945,,,,,,,,,,,,
2,2249,,2.2686362266540527,,,,,,,,,,,,
2,2249,,,0.5770000219345093,1.7515219449996948,0.43650901317596436,0.9049999713897705,0.7369999885559082,0.7960000038146973,0.8370000123977661,0.8619999885559082,0.8820000290870667,0.8899999856948853,0.8949999809265137,0.8999999761581421
2,2249,1.2568784952163696,,,,,,,,,,,,,
