epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,6.224853515625,,,,,,,,,,,,
0,99,,5.7216796875,,,,,,,,,,,,
0,149,,5.3359375,,,,,,,,,,,,
0,199,,5.3262939453125,,,,,,,,,,,,
0,249,,4.3013916015625,,,,,,,,,,,,
0,299,,3.68475341796875,,,,,,,,,,,,
0,349,,3.486572265625,,,,,,,,,,,,
0,399,,3.49359130859375,,,,,,,,,,,,
0,449,,2.9584808349609375,,,,,,,,,,,,
0,499,,3.4347076416015625,,,,,,,,,,,,
0,549,,3.5979461669921875,,,,,,,,,,,,
0,599,,3.0286712646484375,,,,,,,,,,,,
0,649,,2.958251953125,,,,,,,,,,,,
0,699,,2.5943145751953125,,,,,,,,,,,,
0,749,,1.8008575439453125,,,,,,,,,,,,
0,799,,1.9117774963378906,,,,,,,,,,,,
0,849,,1.667144775390625,,,,,,,,,,,,
0,899,,1.6165046691894531,,,,,,,,,,,,
0,949,,1.9963226318359375,,,,,,,,,,,,
0,999,,1.8672409057617188,,,,,,,,,,,,
0,1049,,1.6814861297607422,,,,,,,,,,,,
0,1099,,1.6092605590820312,,,,,,,,,,,,
0,1149,,1.8780250549316406,,,,,,,,,,,,
0,1199,,1.4450759887695312,,,,,,,,,,,,
0,1249,,2.28839111328125,,,,,,,,,,,,
0,1299,,2.7851791381835938,,,,,,,,,,,,
0,1349,,2.6733055114746094,,,,,,,,,,,,
0,1399,,1.2940635681152344,,,,,,,,,,,,
0,1449,,1.3460121154785156,,,,,,,,,,,,
0,1499,,1.4590263366699219,,,,,,,,,,,,
0,1549,,1.2078475952148438,,,,,,,,,,,,
0,1599,,1.940220832824707,,,,,,,,,,,,
0,1649,,1.2353782653808594,,,,,,,,,,,,
0,1699,,1.7432899475097656,,,,,,,,,,,,
0,1749,,1.303955078125,,,,,,,,,,,,
0,1799,,2.9621429443359375,,,,,,,,,,,,
0,1849,,1.5875205993652344,,,,,,,,,,,,
0,1899,,2.0186634063720703,,,,,,,,,,,,
0,1949,,2.0077342987060547,,,,,,,,,,,,
0,1999,,2.843231201171875,,,,,,,,,,,,
0,2049,,1.9199066162109375,,,,,,,,,,,,
0,2099,,1.0240240097045898,,,,,,,,,,,,
0,2149,,1.6702537536621094,,,,,,,,,,,,
0,2199,,1.4521360397338867,,,,,,,,,,,,
0,2249,,1.9291777610778809,,,,,,,,,,,,
0,2299,,2.1787643432617188,,,,,,,,,,,,
0,2349,,1.916158676147461,,,,,,,,,,,,
0,2399,,1.5158157348632812,,,,,,,,,,,,
0,2449,,1.6785392761230469,,,,,,,,,,,,
0,2488,,,0.531000018119812,1.9545376300811768,0.40055716037750244,0.8769999742507935,0.6930000185966492,0.7799999713897705,0.8169999718666077,0.8389999866485596,0.8479999899864197,0.8539999723434448,0.8629999756813049,0.8709999918937683
0,2488,2.5580461025238037,,,,,,,,,,,,,
1,2499,,2.0285701751708984,,,,,,,,,,,,
1,2549,,1.5580558776855469,,,,,,,,,,,,
1,2599,,0.93133544921875,,,,,,,,,,,,
1,2649,,1.5032386779785156,,,,,,,,,,,,
1,2699,,1.5070915222167969,,,,,,,,,,,,
1,2749,,1.077096939086914,,,,,,,,,,,,
1,2799,,0.8625087738037109,,,,,,,,,,,,
1,2849,,1.1573495864868164,,,,,,,,,,,,
1,2899,,1.5686416625976562,,,,,,,,,,,,
1,2949,,2.0871214866638184,,,,,,,,,,,,
1,2999,,1.338125228881836,,,,,,,,,,,,
1,3049,,1.5638236999511719,,,,,,,,,,,,
1,3099,,1.204218864440918,,,,,,,,,,,,
1,3149,,1.8473320007324219,,,,,,,,,,,,
1,3199,,0.6741981506347656,,,,,,,,,,,,
1,3249,,1.832122802734375,,,,,,,,,,,,
1,3299,,1.93316650390625,,,,,,,,,,,,
1,3349,,1.883310317993164,,,,,,,,,,,,
1,3399,,2.308177947998047,,,,,,,,,,,,
1,3449,,1.2361488342285156,,,,,,,,,,,,
1,3499,,1.2394237518310547,,,,,,,,,,,,
1,3549,,1.6003661155700684,,,,,,,,,,,,
1,3599,,1.1583881378173828,,,,,,,,,,,,
