epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,5.393798828125,,,,,,,,,,,,
0,99,,3.94293212890625,,,,,,,,,,,,
0,149,,4.376068115234375,,,,,,,,,,,,
0,199,,3.318939208984375,,,,,,,,,,,,
0,249,,2.1924819946289062,,,,,,,,,,,,
0,299,,2.6650390625,,,,,,,,,,,,
0,349,,3.124725341796875,,,,,,,,,,,,
0,399,,3.4361953735351562,,,,,,,,,,,,
0,449,,1.9443206787109375,,,,,,,,,,,,
0,499,,2.5587844848632812,,,,,,,,,,,,
0,549,,2.05462646484375,,,,,,,,,,,,
0,599,,2.837646484375,,,,,,,,,,,,
0,649,,2.6211395263671875,,,,,,,,,,,,
0,699,,2.1280975341796875,,,,,,,,,,,,
0,749,,1.6030502319335938,,,,,,,,,,,,
0,799,,2.0781936645507812,,,,,,,,,,,,
0,849,,1.9882850646972656,,,,,,,,,,,,
0,899,,1.6871528625488281,,,,,,,,,,,,
0,949,,2.0991287231445312,,,,,,,,,,,,
0,999,,1.5956802368164062,,,,,,,,,,,,
0,1049,,1.5278396606445312,,,,,,,,,,,,
0,1099,,1.7397994995117188,,,,,,,,,,,,
0,1149,,2.3064193725585938,,,,,,,,,,,,
0,1199,,2.4084396362304688,,,,,,,,,,,,
0,1249,,2.2307891845703125,,,,,,,,,,,,
0,1299,,1.3519668579101562,,,,,,,,,,,,
0,1349,,1.8216361999511719,,,,,,,,,,,,
0,1399,,2.7375526428222656,,,,,,,,,,,,
0,1449,,1.7844772338867188,,,,,,,,,,,,
0,1499,,1.1621265411376953,,,,,,,,,,,,
0,1549,,1.9474411010742188,,,,,,,,,,,,
0,1599,,1.6784896850585938,,,,,,,,,,,,
0,1649,,1.3658275604248047,,,,,,,,,,,,
0,1699,,1.6195087432861328,,,,,,,,,,,,
0,1749,,1.4310798645019531,,,,,,,,,,,,
0,1799,,2.137002944946289,,,,,,,,,,,,
0,1849,,1.7085914611816406,,,,,,,,,,,,
0,1899,,1.7723007202148438,,,,,,,,,,,,
0,1949,,0.9256172180175781,,,,,,,,,,,,
0,1999,,1.6069393157958984,,,,,,,,,,,,
0,2049,,1.9297370910644531,,,,,,,,,,,,
0,2099,,1.72454833984375,,,,,,,,,,,,
0,2149,,1.7846851348876953,,,,,,,,,,,,
0,2199,,2.8152618408203125,,,,,,,,,,,,
0,2249,,1.2213211059570312,,,,,,,,,,,,
0,2299,,2.542999267578125,,,,,,,,,,,,
0,2349,,2.037795066833496,,,,,,,,,,,,
0,2399,,1.8487701416015625,,,,,,,,,,,,
0,2449,,1.9981575012207031,,,,,,,,,,,,
0,2488,,,0.5320000052452087,2.022392511367798,0.39788565039634705,0.8690000176429749,0.671999990940094,0.7459999918937683,0.7929999828338623,0.824999988079071,0.8429999947547913,0.8529999852180481,0.8619999885559082,0.8650000095367432
0,2488,2.1945674419403076,,,,,,,,,,,,,
