epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,5.610595703125,,,,,,,,,,,,
0,99,,4.73040771484375,,,,,,,,,,,,
0,149,,3.232818603515625,,,,,,,,,,,,
0,199,,3.37286376953125,,,,,,,,,,,,
0,249,,3.017730712890625,,,,,,,,,,,,
0,299,,3.671356201171875,,,,,,,,,,,,
0,349,,2.4295196533203125,,,,,,,,,,,,
0,399,,2.7796173095703125,,,,,,,,,,,,
0,449,,3.0479736328125,,,,,,,,,,,,
0,499,,2.9509811401367188,,,,,,,,,,,,
0,549,,1.8001556396484375,,,,,,,,,,,,
0,599,,1.49462890625,,,,,,,,,,,,
0,649,,2.454559326171875,,,,,,,,,,,,
0,699,,2.5083580017089844,,,,,,,,,,,,
0,749,,1.3098195791244507,,,,,,,,,,,,
0,749,,,0.5410000085830688,2.0007448196411133,0.3969733715057373,0.8799999952316284,0.6949999928474426,0.7620000243186951,0.8180000185966492,0.8379999995231628,0.8500000238418579,0.8569999933242798,0.8669999837875366,0.8759999871253967
0,749,2.9690210819244385,,,,,,,,,,,,,
1,799,,1.9122791290283203,,,,,,,,,,,,
1,849,,2.1536636352539062,,,,,,,,,,,,
1,899,,2.054685592651367,,,,,,,,,,,,
1,949,,1.6659698486328125,,,,,,,,,,,,
1,999,,1.8766250610351562,,,,,,,,,,,,
1,1049,,1.5194473266601562,,,,,,,,,,,,
1,1099,,1.8051166534423828,,,,,,,,,,,,
1,1149,,1.5196666717529297,,,,,,,,,,,,
1,1199,,2.0811309814453125,,,,,,,,,,,,
1,1249,,1.9850683212280273,,,,,,,,,,,,
1,1299,,1.9642658233642578,,,,,,,,,,,,
1,1349,,1.5148258209228516,,,,,,,,,,,,
1,1399,,1.5364999771118164,,,,,,,,,,,,
1,1449,,1.0557851791381836,,,,,,,,,,,,
1,1499,,2.0297954082489014,,,,,,,,,,,,
1,1499,,,0.5619999766349792,1.7798703908920288,0.42272865772247314,0.902999997138977,0.7229999899864197,0.7979999780654907,0.8320000171661377,0.8569999933242798,0.871999979019165,0.8849999904632568,0.8920000195503235,0.8989999890327454
1,1499,1.5743749141693115,,,,,,,,,,,,,
2,1549,,0.7397308349609375,,,,,,,,,,,,
2,1599,,1.7211723327636719,,,,,,,,,,,,
2,1649,,1.4535846710205078,,,,,,,,,,,,
2,1699,,0.5550217628479004,,,,,,,,,,,,
2,1749,,1.7522029876708984,,,,,,,,,,,,
2,1799,,1.2609052658081055,,,,,,,,,,,,
2,1849,,1.2645845413208008,,,,,,,,,,,,
2,1899,,1.3683128356933594,,,,,,,,,,,,
2,1949,,1.4919357299804688,,,,,,,,,,,,
2,1999,,1.4217686653137207,,,,,,,,,,,,
2,2049,,1.2867813110351562,,,,,,,,,,,,
2,2099,,0.9128322601318359,,,,,,,,,,,,
2,2149,,1.1584405899047852,,,,,,,,,,,,
2,2199,,0.3342719078063965,,,,,,,,,,,,
2,2249,,1.7666549682617188,,,,,,,,,,,,
2,2249,,,0.5740000009536743,1.7176308631896973,0.4304887652397156,0.9120000004768372,0.7319999933242798,0.8019999861717224,0.8399999737739563,0.8690000176429749,0.8759999871253967,0.8899999856948853,0.8980000019073486,0.906000018119812
2,2249,1.1242362260818481,,,,,,,,,,,,,
