epoch,step,train_loss_epoch,train_loss_step,val_acc/r@1,val_loss,val_macro_acc,val_r@10,val_r@2,val_r@3,val_r@4,val_r@5,val_r@6,val_r@7,val_r@8,val_r@9
0,49,,5.920166015625,,,,,,,,,,,,
0,99,,5.4915771484375,,,,,,,,,,,,
0,149,,4.960205078125,,,,,,,,,,,,
0,199,,4.815673828125,,,,,,,,,,,,
0,249,,3.58056640625,,,,,,,,,,,,
0,299,,3.919952392578125,,,,,,,,,,,,
0,349,,3.861083984375,,,,,,,,,,,,
0,399,,2.8160324096679688,,,,,,,,,,,,
0,449,,3.532257080078125,,,,,,,,,,,,
0,499,,2.5168075561523438,,,,,,,,,,,,
0,549,,3.18890380859375,,,,,,,,,,,,
0,599,,2.1592788696289062,,,,,,,,,,,,
0,649,,1.7385101318359375,,,,,,,,,,,,
0,699,,2.834014892578125,,,,,,,,,,,,
0,749,,2.140960693359375,,,,,,,,,,,,
0,799,,2.3018569946289062,,,,,,,,,,,,
0,849,,1.4653244018554688,,,,,,,,,,,,
0,899,,1.5814495086669922,,,,,,,,,,,,
0,949,,1.473297119140625,,,,,,,,,,,,
0,999,,1.6069984436035156,,,,,,,,,,,,
0,1049,,1.9949226379394531,,,,,,,,,,,,
0,1099,,1.5885467529296875,,,,,,,,,,,,
0,1149,,2.04471492767334,,,,,,,,,,,,
0,1199,,2.880931854248047,,,,,,,,,,,,
0,1249,,0.9549493789672852,,,,,,,,,,,,
0,1299,,1.409393310546875,,,,,,,,,,,,
0,1349,,1.9496841430664062,,,,,,,,,,,,
0,1399,,1.4940528869628906,,,,,,,,,,,,
0,1449,,1.900822639465332,,,,,,,,,,,,
0,1499,,1.772909164428711,,,,,,,,,,,,
0,1549,,1.3207893371582031,,,,,,,,,,,,
0,1599,,2.143268585205078,,,,,,,,,,,,
0,1649,,1.5874481201171875,,,,,,,,,,,,
0,1699,,2.056428909301758,,,,,,,,,,,,
0,1749,,1.134425163269043,,,,,,,,,,,,
0,1799,,2.0090694427490234,,,,,,,,,,,,
0,1849,,1.9184341430664062,,,,,,,,,,,,
0,1899,,1.1517829895019531,,,,,,,,,,,,
0,1949,,1.7331619262695312,,,,,,,,,,,,
0,1999,,1.937119483947754,,,,,,,,,,,,
0,2049,,1.1504554748535156,,,,,,,,,,,,
0,2099,,2.255396842956543,,,,,,,,,,,,
0,2149,,1.647268295288086,,,,,,,,,,,,
0,2199,,1.6042890548706055,,,,,,,,,,,,
0,2249,,1.584305763244629,,,,,,,,,,,,
0,2299,,1.3850517272949219,,,,,,,,,,,,
0,2349,,1.1917572021484375,,,,,,,,,,,,
0,2399,,1.3186397552490234,,,,,,,,,,,,
0,2449,,0.8703556060791016,,,,,,,,,,,,
0,2488,,,0.5649999976158142,1.9343068599700928,0.43915456533432007,0.8849999904632568,0.699999988079071,0.7580000162124634,0.8080000281333923,0.8339999914169312,0.8450000286102295,0.8579999804496765,0.8700000047683716,0.8730000257492065
0,2488,2.346630334854126,,,,,,,,,,,,,
1,2499,,1.5377845764160156,,,,,,,,,,,,
1,2549,,1.4652032852172852,,,,,,,,,,,,
1,2599,,1.2259931564331055,,,,,,,,,,,,
1,2649,,0.5901165008544922,,,,,,,,,,,,
1,2699,,1.379380226135254,,,,,,,,,,,,
1,2749,,1.6257705688476562,,,,,,,,,,,,
1,2799,,1.2094688415527344,,,,,,,,,,,,
1,2849,,0.887537956237793,,,,,,,,,,,,
1,2899,,1.753715991973877,,,,,,,,,,,,
1,2949,,1.3504104614257812,,,,,,,,,,,,
1,2999,,1.5836458206176758,,,,,,,,,,,,
1,3049,,1.1526556015014648,,,,,,,,,,,,
1,3099,,1.4276294708251953,,,,,,,,,,,,
1,3149,,0.8275723457336426,,,,,,,,,,,,
1,3199,,0.9442119598388672,,,,,,,,,,,,
1,3249,,1.440056324005127,,,,,,,,,,,,
1,3299,,1.810863971710205,,,,,,,,,,,,
1,3349,,0.8830337524414062,,,,,,,,,,,,
1,3399,,2.102581024169922,,,,,,,,,,,,
1,3449,,0.6834011077880859,,,,,,,,,,,,
1,3499,,1.5161094665527344,,,,,,,,,,,,
1,3549,,1.001288890838623,,,,,,,,,,,,
1,3599,,1.4539985656738281,,,,,,,,,,,,
1,3649,,0.8957953453063965,,,,,,,,,,,,
1,3699,,0.9852447509765625,,,,,,,,,,,,
1,3749,,1.4110527038574219,,,,,,,,,,,,
1,3799,,2.4983386993408203,,,,,,,,,,,,
1,3849,,1.559408187866211,,,,,,,,,,,,
1,3899,,1.370100498199463,,,,,,,,,,,,
1,3949,,1.8933725357055664,,,,,,,,,,,,
1,3999,,1.7011466026306152,,,,,,,,,,,,
1,4049,,0.8176321983337402,,,,,,,,,,,,
1,4099,,0.8088569641113281,,,,,,,,,,,,
1,4149,,1.2192115783691406,,,,,,,,,,,,
1,4199,,1.0845041275024414,,,,,,,,,,,,
1,4249,,2.1895751953125,,,,,,,,,,,,
1,4299,,1.4377870559692383,,,,,,,,,,,,
1,4349,,1.5026402473449707,,,,,,,,,,,,
1,4399,,0.8539807796478271,,,,,,,,,,,,
1,4449,,1.033515453338623,,,,,,,,,,,,
1,4499,,1.3364524841308594,,,,,,,,,,,,
1,4549,,1.5217008590698242,,,,,,,,,,,,
1,4599,,0.8360691070556641,,,,,,,,,,,,
1,4649,,1.3551573753356934,,,,,,,,,,,,
1,4699,,1.593862533569336,,,,,,,,,,,,
1,4749,,2.410991668701172,,,,,,,,,,,,
1,4799,,1.305880069732666,,,,,,,,,,,,
